timestamp,benchmark,mode,payload_bytes,chunk_bytes,concurrency,rounds,success_rounds,failures,total_bytes,wall_time_ms,throughput_bytes_s_mean,throughput_mib_s_mean,throughput_bytes_s_p50,throughput_bytes_s_p95,cpu_user_ms,cpu_system_ms,cpu_total_ms,cpu_ms_per_mib,wire_tx_bytes,wire_rx_bytes,wire_tx_packets,wire_rx_packets,wire_bytes_per_app_byte,overhead_vs_single_pct
1771918210.900781936,tls_upload,single_tls,65536,16384,1,200,200,0,13107200,1206.300,105618027.835029,100.725200,96683155.243913,220456548.504074,109.415000,37.611000,147.026000,11.762080,13472871,13472871,3476,3476,2.055797,NaN
1771918210.900781936,tls_upload,single_tls,1048576,16384,1,200,200,0,209715200,713.497,1381375314.942072,1317.382159,1424869888.980989,2191468417.763715,115.270000,67.303000,182.573000,0.912865,210776568,210776568,11784,11784,2.010122,NaN
1771918210.900781936,tls_upload,single_tls,16777216,16384,1,200,200,0,3355443200,1409.340,3404251064.173008,3246.546807,3495626200.128014,4350653432.400165,878.948000,551.464000,1430.412000,0.447004,3367191799,3367191799,133515,133515,2.007003,NaN
1771918210.900781936,tls_upload,nested_tls,65536,16384,1,200,200,0,13107200,1895.063,66197973.297082,63.131307,68281105.275386,139359426.367205,128.904000,43.313000,172.217000,13.777360,13735705,13735705,4369,4369,2.095902,37.323225
1771918210.900781936,tls_upload,nested_tls,1048576,16384,1,200,200,0,209715200,454.782,886101406.719056,845.052153,897156600.446450,1265015007.769295,209.068000,65.113000,274.181000,1.370905,211569692,211569692,12721,12721,2.017686,35.853682
1771918210.900781936,tls_upload,nested_tls,16777216,16384,1,200,200,0,3355443200,1170.161,2921922028.409356,2786.561993,3039693240.796336,3239881174.344766,1397.097000,440.975000,1838.072000,0.574398,3375846242,3375846242,126584,126584,2.012161,14.168433
