timestamp,benchmark,mode,payload_bytes,chunk_bytes,concurrency,rounds,success_rounds,failures,total_bytes,wall_time_ms,throughput_bytes_s_mean,throughput_mib_s_mean,throughput_bytes_s_p50,throughput_bytes_s_p95,cpu_user_ms,cpu_system_ms,cpu_total_ms,cpu_ms_per_mib,wire_tx_bytes,wire_rx_bytes,wire_tx_packets,wire_rx_packets,wire_bytes_per_app_byte,overhead_vs_single_pct
1771920704.866854929,tls_upload,single_tls,65536,1024,1,200,200,0,13107200,1590.676,65155883.706283,62.137493,59579481.734147,151232502.434544,127.271000,57.475000,184.746000,14.779680,13737910,13737910,3496,3496,2.096239,NaN
1771920704.866854929,tls_upload,single_tls,1048576,1024,1,200,200,0,209715200,3961.301,314366001.020417,299.802781,387591752.970582,759580084.435134,343.569000,169.072000,512.641000,2.563205,215060424,215060424,12512,12512,2.050976,NaN
1771920704.866854929,tls_upload,single_tls,16777216,1024,1,200,200,0,3355443200,10370.117,383845874.402664,366.063952,303499918.459303,1128717328.874407,3410.562000,1511.935000,4922.497000,1.538280,3436075332,3436075332,153791,153791,2.048060,NaN
1771920704.866854929,tls_upload,nested_tls,65536,1024,1,200,200,0,13107200,1968.836,54605060.772691,52.075444,57581364.780968,113316250.134003,161.343000,44.825000,206.168000,16.493440,14243973,14243973,4328,4328,2.173458,16.193201
1771920704.866854929,tls_upload,nested_tls,1048576,1024,1,200,200,0,209715200,2350.858,371605600.543761,354.390717,390138925.527003,641377568.153278,517.870000,129.531000,647.401000,3.237005,218785020,218785020,13385,13385,2.086497,-18.207948
1771920704.866854929,tls_upload,nested_tls,16777216,1024,1,200,200,0,3355443200,7232.604,693540343.435297,661.411613,570183514.346794,1312399769.173310,4647.348000,1038.330000,5685.678000,1.776774,3491728876,3491728876,150464,150464,2.081233,-80.681985
