timestamp,benchmark,mode,payload_bytes,chunk_bytes,concurrency,rounds,success_rounds,failures,total_bytes,wall_time_ms,throughput_bytes_s_mean,throughput_mib_s_mean,throughput_bytes_s_p50,throughput_bytes_s_p95,cpu_user_ms,cpu_system_ms,cpu_total_ms,cpu_ms_per_mib,wire_tx_bytes,wire_rx_bytes,wire_tx_packets,wire_rx_packets,wire_bytes_per_app_byte,overhead_vs_single_pct
1771918142.206761480,tls_upload,single_tls,65536,1165536,1,200,200,0,13107200,156.254,116450611.510192,111.055957,122264550.817323,126259736.406599,77.986000,79.416000,157.402000,12.592160,13476510,13476510,3546,3546,2.056352,NaN
1771918142.206761480,tls_upload,single_tls,1048576,1165536,1,200,200,0,209715200,168.870,1258518119.569226,1200.216407,1308918600.775682,1367758968.378818,94.507000,96.926000,191.433000,0.957165,210780000,210780000,11850,11850,2.010155,NaN
1771918142.206761480,tls_upload,single_tls,16777216,1165536,1,200,200,0,3355443200,1171.787,3123698485.087955,2978.991017,3024136360.350851,4264469448.063716,862.651000,717.967000,1580.618000,0.493943,3367016168,3367016168,130291,130291,2.006898,NaN
1771918142.206761480,tls_upload,nested_tls,65536,1165536,1,200,200,0,13107200,148.712,124702910.765970,118.925963,128413582.024920,134613133.078770,68.425000,41.286000,109.711000,8.776880,13718554,13718554,4293,4293,2.093285,-7.086523
1771918142.206761480,tls_upload,nested_tls,1048576,1165536,1,200,200,0,209715200,656.737,918333898.199785,875.791453,988033273.154203,1305015451.208903,151.887000,115.175000,267.062000,1.335310,211356152,211356152,12676,12676,2.015649,27.030538
1771918142.206761480,tls_upload,nested_tls,16777216,1165536,1,200,200,0,3355443200,1487.820,2414031591.697478,2302.199928,2515154295.391077,2889518212.582926,1487.502000,662.075000,2149.577000,0.671743,3371995204,3371995204,114296,114296,2.009866,22.718803
