timestamp,benchmark,mode,payload_bytes,chunk_bytes,concurrency,rounds,success_rounds,failures,total_bytes,wall_time_ms,throughput_bytes_s_mean,throughput_mib_s_mean,throughput_bytes_s_p50,throughput_bytes_s_p95,cpu_user_ms,cpu_system_ms,cpu_total_ms,cpu_ms_per_mib,wire_tx_bytes,wire_rx_bytes,wire_tx_packets,wire_rx_packets,wire_bytes_per_app_byte,overhead_vs_single_pct
1771917797.286682292,tls_upload,single_tls,65536,65536,1,200,200,0,13107200,81.797,269424653.239340,256.943372,278748490.055634,295068976.695602,72.121000,12.750000,84.871000,6.789680,13460233,13460233,3233,3233,2.053869,NaN
1771917797.286682292,tls_upload,single_tls,1048576,65536,1,200,200,0,209715200,99.919,2121021039.459019,2022.763290,2171778658.254957,2262041233.688488,79.641000,42.772000,122.413000,0.612065,210763464,210763464,11532,11532,2.009997,NaN
1771917797.286682292,tls_upload,single_tls,16777216,65536,1,200,200,0,3355443200,979.408,3559053181.433546,3394.177610,3431714425.799157,4752627197.073845,849.790000,500.060000,1349.850000,0.421828,3367130538,3367130538,134675,134675,2.006966,NaN
1771917797.286682292,tls_upload,nested_tls,65536,65536,1,200,200,0,13107200,76.634,180915032.012618,172.534019,188279638.471837,207216009.156762,59.796000,18.903000,78.699000,6.295920,13718968,13718968,4301,4301,2.093348,32.851345
1771917797.286682292,tls_upload,nested_tls,1048576,65536,1,200,200,0,209715200,257.777,1258563644.222955,1200.259823,1197262879.776573,1664105225.403657,154.852000,28.937000,183.789000,0.918945,211359480,211359480,12740,12740,2.015681,40.662369
1771917797.286682292,tls_upload,nested_tls,16777216,65536,1,200,200,0,3355443200,1086.608,3103786354.332929,2960.001330,3104826567.216770,3431601416.557954,1244.957000,365.561000,1610.518000,0.503287,3372023135,3372023135,115905,115905,2.009882,12.791796
